line,from,to,trans,min,lat,lng,price,walk_min
JR相模線,倉見,日本橋,4,220,35.39495280000001,139.3785732,6.9,8
JR相模線,宮山,日本橋,4,223,35.3822738,139.3797415,5.7,8
JR相模線,寒川,日本橋,4,226,35.3676414,139.3874495,7.1,8
JR相模線,香川,日本橋,4,250,35.3564832,139.399819,7.6,8
JR相模線,北茅ケ崎,日本橋,4,253,35.3390845,139.4076111,8.9,8
JR相模線,茅ケ崎,日本橋,3,203,35.3390845,139.4076111,8.9,8
JR総武本線,東千葉,日本橋,4,519,35.6168558,140.1220896,7.5,8
JR総武本線,都賀,日本橋,3,557,35.6360953,140.1492014,6.2,8
JR総武本線,四街道,日本橋,3,560,35.6630053,140.1656201,5.8,8
JR総武本線,物井,日本橋,4,518,35.6856462,140.2002758,6.5,8
JR総武本線,佐倉,日本橋,4,522,35.7097115,140.2260837,6.7,8
JR総武本線,南酒々井,日本橋,4,540,35.7043058,140.2678893,6.1,8
JR総武本線,八街,日本橋,4,548,35.6631451,140.3173313,4.8,8
JR総武本線,日向,日本橋,4,647,35.6284003,140.36244,5.4,8
JR総武本線,成東,日本橋,4,594,35.6083867,140.410859,3.9,8
JR総武本線,横芝,日本橋,4,611,35.66176919999999,140.4912319,3.8,8
JR総武本線,飯倉,日本橋,4,618,35.6856543,140.5224028,4.1,8
JR総武本線,飯岡,日本橋,4,635,35.7295922,140.6834089,4.4,8
JR総武本線,倉橋,日本橋,4,640,35.7380818,140.7144692,4.7,8
JR総武本線,猿田,日本橋,4,643,35.747425,140.7373203,4.7,8
JR総武本線,松岸,日本橋,4,649,35.739537,140.7952774,4.5,8
JR総武本線,銚子,日本橋,4,653,35.7296659,140.8274186,5.6,8
JR総武線快速,東京,日本橋,2,178,35.68123620000001,139.7671248,18.8,8
JR総武線快速,新日本橋,日本橋,3,196,35.6890164,139.774265,17.8,8
JR総武線快速,馬喰町,日本橋,3,198,35.693752,139.7829511,16.6,8
JR総武線快速,錦糸町,日本橋,3,202,35.6967393,139.8144835,14.2,8
JR総武線快速,新小岩,日本橋,3,207,35.7174462,139.8586312,8.7,8
JR総武線快速,市川,日本橋,3,212,35.728821,139.908197,9.3,8
JR総武線快速,船橋,日本橋,3,218,35.7017357,139.9853815,9.1,8
JR総武線快速,津田沼,日本橋,3,221,35.6912149,140.0204072,8.7,8
JR総武線快速,稲毛,日本橋,3,228,35.63717,140.09249,6.8,8
JR総武線快速,千葉,日本橋,3,232,35.6129259,140.1134781,8.1,8
JR青梅線,立川,日本橋,3,243,35.6979144,139.4137408,8.8,8
JR青梅線,西立川,日本橋,4,516,35.7036031,139.3937133,7.0,8
JR青梅線,東中神,日本橋,4,518,35.7063467,139.3844948,6.9,8
JR青梅線,中神,日本橋,4,519,35.7063467,139.3844948,6.9,8
JR青梅線,昭島,日本橋,4,522,35.7135485,139.3609268,6.5,8
JR青梅線,拝島,日本橋,4,525,35.72113,139.3436514,6.0,8
JR青梅線,牛浜,日本橋,4,527,35.7346625,139.3335115,5.9,8
JR青梅線,福生,日本橋,4,529,35.7423642,139.3278649,5.6,8
JR青梅線,羽村,日本橋,4,532,35.7584547,139.3159445,5.5,8
JR青梅線,小作,日本橋,4,535,35.7763135,139.3019204,6.0,8
JR青梅線,河辺,日本橋,4,538,35.7844627,139.2847176,5.5,8
JR青梅線,東青梅,日本橋,4,540,35.7899423,139.2723871,5.4,8
JR青梅線,青梅,日本橋,4,542,35.7899423,139.2723871,5.4,8
JR青梅線,宮ノ平,日本橋,4,645,35.7873043,139.2368877,4.9,8
JR青梅線,日向和田,日本橋,4,647,35.788518,139.229557,4.6,8
JR青梅線,石神前,日本橋,5,569,35.796767,139.22528,4.5,8
JR青梅線,二俣尾,日本橋,5,572,35.803878,139.216197,4.5,8
JR青梅線,軍畑,日本橋,5,574,35.8075713,139.207614,4.2,8
JR青梅線,沢井,日本橋,5,576,35.8058773,139.1937693,4.2,8
JR青梅線,御嶽,日本橋,5,579,35.8013769,139.1827274,4.2,8
JR青梅線,川井,日本橋,5,584,35.813736,139.164256,4.7,8
JR青梅線,古里,日本橋,5,587,35.816291,139.151063,4.7,8
JR青梅線,鳩ノ巣,日本橋,5,592,35.8149406,139.128745,4.7,8
JR青梅線,奥多摩,日本橋,5,598,35.809374,139.096929,4.7,8
JR高崎線,高崎,日本橋,3,605,36.3228267,139.0126623,6.4,8
JR高崎線,倉賀野,日本橋,4,611,36.3002847,139.0491638,6.0,8
JR高崎線,神保原,日本橋,4,601,36.2534636,139.1494065,4.2,8
JR高崎線,本庄,日本橋,4,597,36.2361639,139.1886112,4.9,8
JR高崎線,岡部,日本橋,4,592,36.2057214,139.237512,4.7,8
JR高崎線,深谷,日本橋,4,588,36.1914187,139.2813977,4.7,8
JR高崎線,籠原,日本橋,4,583,36.1746675,139.330475,5.0,8
JR高崎線,熊谷,日本橋,3,628,36.1393899,139.3900334,5.7,8
JR高崎線,行田,日本橋,4,573,36.11376490000001,139.432249,4.6,8
JR高崎線,北鴻巣,日本橋,4,566,36.0854359,139.4770242,5.6,8
JR高崎線,鴻巣,日本橋,4,562,36.0854359,139.4770242,5.6,8
JR高崎線,北本,日本橋,4,559,36.0316056,139.5340041,5.2,8
JR高崎線,桶川,日本橋,4,554,35.9987564,139.5640318,6.0,8
JR高崎線,北上尾,日本橋,4,552,35.985623,139.5771969,6.0,8
JR高崎線,上尾,日本橋,6,1348,35.985623,139.5771969,6.0,8
JR高崎線,宮原,日本橋,4,545,35.9402916,139.6095706,7.0,8
JR高崎線,さいたま新都心,日本橋,3,247,35.893795,139.633741,11.0,8
JR高崎線,浦和,日本橋,3,240,35.8587283,139.6573784,10.3,8
JR高崎線,赤羽,日本橋,3,215,35.7776951,139.7205691,12.0,8
JR高崎線,尾久,日本橋,4,223,35.746768,139.7546,11.0,8
JR高崎線,上野,日本橋,3,197,35.7141672,139.7774091,15.5,8
JR鶴見線,鶴見,日本橋,3,200,35.5080356,139.6762625,9.7,8
JR鶴見線,国道,日本橋,4,542,35.5008127,139.6756975,10.3,8
JR鶴見線,鶴見小野,日本橋,4,544,35.497344,139.6809751,8.8,8
JR鶴見線,弁天橋,日本橋,4,546,35.4959232,139.6897811,8.5,8
JR鶴見線,浅野,日本橋,4,548,35.4975914,139.6956404,8.5,8
JR鶴見線,新芝浦,日本橋,4,683,35.4918977,139.7001403,7.1,8
JR鶴見線,安善,日本橋,4,549,35.4998135,139.7012787,8.2,8
JR鶴見線,大川,日本橋,4,228,35.4955801,139.7110847,4.7,8
JR鶴見線,武蔵白石,日本橋,4,551,35.5018412,139.7064449,8.6,8
JR鶴見線,浜川崎,日本橋,6,211,35.5102284,139.7138465,8.8,8
JR鶴見線,昭和,日本橋,4,593,35.5065319,139.7240616,8.3,8
JR鶴見線,扇町,日本橋,0,9,34.7037154,135.5108915,6.7,8
JR鹿島線,佐原,日本橋,4,615,35.89506799999999,140.493557,5.0,8
JR鹿島線,香取,日本橋,5,630,35.8979025,140.5323035,4.9,8
JR鹿島線,十二橋,日本橋,5,633,35.916984,140.5458293,4.8,8
JR鹿島線,潮来,日本橋,5,636,35.937343,140.5496059,3.9,8
JR鹿島線,延方,日本橋,5,643,35.9581195,140.5887962,5.8,8
JR鹿島線,鹿島神宮,日本橋,5,647,35.9706714,140.6259941,5.7,8
つくばエクスプレス,秋葉原,日本橋,3,193,35.698383,139.7730717,17.0,8
つくばエクスプレス,新御徒町,日本橋,4,204,35.7069936,139.7819408,15.4,8
つくばエクスプレス,浅草,日本橋,3,213,35.7098669,139.7971675,14.0,8
つくばエクスプレス,南千住,日本橋,4,210,35.7339347,139.7994102,12.5,8
つくばエクスプレス,北千住,日本橋,3,223,35.7496762,139.8053433,10.9,8
つくばエクスプレス,青井,日本橋,4,216,35.772368,139.8203769,9.0,8
つくばエクスプレス,六町,日本橋,4,218,35.7848987,139.8216325,8.0,8
つくばエクスプレス,八潮,日本橋,4,221,35.8078127,139.8448461,8.0,8
つくばエクスプレス,三郷中央,日本橋,4,539,35.824115,139.878056,8.3,8
つくばエクスプレス,南流山,日本橋,3,591,35.8382182,139.9037128,7.9,8
つくばエクスプレス,流山セントラルパーク,日本橋,4,545,35.8544125,139.9151365,9.4,8
つくばエクスプレス,流山おおたかの森,日本橋,4,547,35.8719046,139.9252409,10.4,8
つくばエクスプレス,柏の葉キャンパス,日本橋,4,551,35.893248,139.952603,9.3,8
つくばエクスプレス,柏たなか,日本橋,4,553,35.910947,139.957486,9.8,8
つくばエクスプレス,守谷,日本橋,4,557,35.9507158,139.9922001,7.6,8
つくばエクスプレス,みらい平,日本橋,4,563,35.9945054,140.0382828,7.0,8
つくばエクスプレス,みどりの,日本橋,4,566,36.0299062,140.0561934,7.0,8
つくばエクスプレス,万博記念公園,日本橋,1,48,34.806815,135.530025,7.2,8
つくばエクスプレス,研究学園,日本橋,4,572,36.082114,140.08237,7.3,8
つくばエクスプレス,つくば,日本橋,4,575,36.0821307,140.1114102,6.3,8
りんかい線,大崎,日本橋,3,184,35.6198513,139.7281892,16.8,8
りんかい線,大井町,日本橋,3,184,35.6076153,139.7346592,14.5,8
りんかい線,品川シーサイド,日本橋,4,204,35.609715,139.749688,17.0,8
りんかい線,天王洲アイル,日本橋,4,201,35.6204405,139.7508021,17.1,8
りんかい線,東京テレポート,日本橋,4,210,35.627235,139.7787204,16.9,8
りんかい線,国際展示場,日本橋,4,228,35.63451250000001,139.7916346,20.0,8
りんかい線,東雲,日本橋,4,533,35.6407226,139.8036715,17.7,8
りんかい線,新木場,日本橋,3,209,35.6459065,139.8267917,12.4,8
京急久里浜線,堀ノ内,日本橋,4,224,35.2635239,139.686708,6.8,8
京急久里浜線,新大津,日本橋,4,226,35.2566271,139.689877,6.5,8
京急久里浜線,北久里浜,日本橋,4,227,35.249091,139.686346,6.0,8
京急久里浜線,京急久里浜,日本橋,3,263,35.2315701,139.7022359,6.8,8
京急久里浜線,ＹＲＰ野比,日本橋,4,233,35.212568,139.685264,5.8,8
京急久里浜線,京急長沢,日本橋,4,236,35.2055645,139.6741823,6.7,8
京急久里浜線,津久井浜,日本橋,4,237,35.1986888,139.6657369,6.3,8
京急久里浜線,三浦海岸,日本橋,4,239,35.1880928,139.6533044,6.4,8
京急久里浜線,三崎口,日本橋,3,705,35.178209,139.633353,5.9,8
京急大師線,京急川崎,日本橋,3,203,35.5329877,139.7008715,10.6,8
京急大師線,港町,日本橋,4,210,35.5349,139.712567,10.1,8
京急大師線,鈴木町,日本橋,4,212,35.5353076,139.7202714,9.7,8
京急大師線,川崎大師,日本橋,4,213,35.535681,139.7261452,9.6,8
京急大師線,東門前,日本橋,4,215,35.5367374,139.734725,9.5,8
京急大師線,小島新田,日本橋,4,218,35.5347732,139.7479391,9.1,8
京急本線,泉岳寺,日本橋,3,189,35.6386442,139.7399771,19.4,8
京急本線,品川,日本橋,2,169,35.6284713,139.7387597,18.2,8
京急本線,北品川,日本橋,3,187,35.622041,139.7392953,17.5,8
京急本線,新馬場,日本橋,3,188,35.616516,139.7414667,15.5,8
京急本線,青物横丁,日本橋,3,186,35.6092793,139.7429839,15.5,8
京急本線,鮫洲,日本橋,3,191,35.6050378,139.742288,14.1,8
京急本線,立会川,日本橋,3,189,35.59847,139.738938,13.6,8
京急本線,大森海岸,日本橋,3,195,35.58769960000001,139.7354656,13.2,8
京急本線,平和島,日本橋,3,191,35.5787778,139.7349051,12.0,8
京急本線,大森町,日本橋,3,200,35.5724704,139.7320923,11.5,8
京急本線,梅屋敷,日本橋,3,202,35.5668067,139.728246,11.6,8
京急本線,京急蒲田,日本橋,3,194,35.5613144,139.724151,12.0,8
京急本線,雑色,日本橋,3,205,35.5494967,139.714922,10.8,8
京急本線,六郷土手,日本橋,3,207,35.540531,139.707582,11.3,8
京急本線,京急川崎,日本橋,3,203,35.5329877,139.7008715,10.6,8
京急本線,八丁畷,日本橋,3,211,35.523005,139.691445,10.2,8
京急本線,鶴見市場,日本橋,3,212,35.517842,139.6866381,10.0,8
京急本線,京急鶴見,日本橋,3,205,35.5073064,139.6779355,10.0,8
京急本線,生麦,日本橋,3,217,35.4953221,139.6669431,9.0,8
京急本線,京急新子安,日本橋,3,208,35.487097,139.6554621,10.8,8
京急本線,子安,日本橋,3,220,35.487097,139.6554621,10.8,8
京急本線,神奈川新町,日本橋,3,210,35.4808858,139.6396221,11.6,8
京急本線,神奈川,日本橋,3,226,35.4808858,139.6396221,11.6,8
京急本線,横浜,日本橋,3,179,35.46598110000001,139.622062,12.2,8
京急本線,戸部,日本橋,4,186,35.4566877,139.6195624,11.3,8
京急本線,日ノ出町,日本橋,4,188,35.4455459,139.6267666,11.8,8
京急本線,黄金町,日本橋,4,189,35.43970700000001,139.62251,10.4,8
京急本線,南太田,日本橋,4,191,35.4370778,139.6141561,8.8,8
京急本線,井土ヶ谷,日本橋,4,195,35.433874,139.600512,8.5,8
京急本線,弘明寺,日本橋,3,194,35.4243856,139.5968031,8.6,8
京急本線,上大岡,日本橋,3,196,35.4091218,139.5966291,8.7,8
京急本線,屏風浦,日本橋,4,202,35.39412900000001,139.61043,8.2,8
京急本線,杉田,日本橋,4,204,35.3835612,139.615876,8.7,8
京急本線,京急富岡,日本橋,4,206,35.366688,139.629735,7.9,8
京急本線,能見台,日本橋,4,208,35.3608848,139.629443,8.9,8
京急本線,金沢文庫,日本橋,4,211,35.342926,139.6216477,8.5,8
京急本線,金沢八景,日本橋,4,213,35.3312442,139.6202471,8.3,8
京急本線,追浜,日本橋,4,216,35.315638,139.624904,7.0,8
京急本線,京急田浦,日本橋,4,221,35.300909,139.6255342,6.9,8
京急本線,安針塚,日本橋,4,224,35.2867587,139.6429974,6.4,8
京急本線,逸見,日本橋,4,225,35.2806888,139.65283,6.3,8
京急本線,汐入,日本橋,4,222,35.280282,139.662485,8.2,8
京急本線,横須賀中央,日本橋,4,221,35.278699,139.67004,8.5,8
京急本線,県立大学,日本橋,4,230,35.2702997,139.676624,7.7,8
京急本線,堀ノ内,日本橋,4,224,35.2635239,139.686708,6.8,8
京急本線,京急大津,日本橋,5,227,35.2607699,139.6962995,6.0,8
京急本線,馬堀海岸,日本橋,5,228,35.259535,139.708038,5.0,8
京急本線,浦賀,日本橋,5,230,35.251731,139.715176,5.1,8
京急空港線,京急蒲田,日本橋,3,194,35.5613144,139.724151,12.0,8
京急空港線,糀谷,日本橋,3,197,35.5547524,139.7294866,11.4,8
京急空港線,大鳥居,日本橋,3,199,35.552281,139.740162,11.2,8
京急空港線,穴守稲荷,日本橋,3,200,35.5504391,139.746748,11.3,8
京急空港線,天空橋,日本橋,3,202,35.548032,139.754661,11.0,8
京急逗子線,金沢八景,日本橋,4,213,35.3312442,139.6202471,8.3,8
京急逗子線,六浦,日本橋,5,218,35.322581,139.611259,8.2,8
京急逗子線,神武寺,日本橋,5,221,35.306277,139.592879,10.7,8
京成千原線,千葉中央,日本橋,4,250,35.607479,140.117739,8.0,8
京成千原線,千葉寺,日本橋,4,589,35.590287,140.132322,7.7,8
京成千原線,大森台,日本橋,4,591,35.584011,140.149543,7.4,8
京成千原線,学園前,日本橋,5,1110,34.6972834,135.7505464,6.8,8
京成千原線,おゆみ野,日本橋,4,598,35.550265,140.166099,6.8,8
京成千原線,ちはら台,日本橋,4,600,35.533767,140.170321,5.7,8
京成千葉線,京成津田沼,日本橋,4,242,35.683195,140.0241953,8.3,8
京成千葉線,京成幕張本郷,日本橋,4,243,35.6726299,140.042064,7.9,8
京成千葉線,京成幕張,日本橋,4,520,35.6726299,140.042064,7.9,8
京成千葉線,検見川,日本橋,4,518,35.652617,140.066279,7.2,8
京成千葉線,京成稲毛,日本橋,4,515,35.6377689,140.085488,7.5,8
京成千葉線,みどり台,日本橋,4,513,35.6248001,140.0977112,5.7,8
京成千葉線,西登戸,日本橋,4,511,35.6177251,140.1026967,5.8,8
京成千葉線,新千葉,日本橋,4,510,35.6124184,140.1083463,9.0,8
京成千葉線,京成千葉,日本橋,3,239,35.6116356,140.1142016,9.2,8
京成千葉線,千葉中央,日本橋,4,250,35.607479,140.117739,8.0,8
京成成田空港線,京成上野,日本橋,3,209,35.711208,139.773542,16.0,8
京成成田空港線,日暮里,日本橋,3,201,35.7281578,139.7706414,12.6,8
京成成田空港線,青砥,日本橋,3,226,35.7456437,139.8561328,8.8,8
京成成田空港線,京成高砂,日本橋,3,228,35.7509628,139.8675536,8.2,8
京成成田空港線,東松戸,日本橋,3,582,35.769929,139.94297,8.5,8
京成成田空港線,千葉ニュータウン中央,日本橋,4,558,35.8001328,140.1162738,5.8,8
京成成田空港線,印旛日本医大,日本橋,4,563,35.787711,140.203364,8.1,8
京成成田空港線,成田湯川,日本橋,4,569,35.7995708,140.2911972,5.9,8
京成押上線,京成曳舟,日本橋,3,219,35.718101,139.8196323,12.7,8
京成押上線,八広,日本橋,3,221,35.7272484,139.8283594,12.2,8
京成押上線,四ツ木,日本橋,3,222,35.7318394,139.8349402,8.6,8
京成押上線,京成立石,日本橋,3,224,35.7382817,139.8486384,8.5,8
京成押上線,青砥,日本橋,3,226,35.7456437,139.8561328,8.8,8
京成本線,京成成田,日本橋,4,540,35.7767266,140.3156532,6.5,8
京成本線,公津の杜,日本橋,4,580,35.7603501,140.2948618,7.2,8
京成本線,宗吾参道,日本橋,4,578,35.7526148,140.2809955,8.1,8
京成本線,京成酒々井,日本橋,4,576,35.7367315,140.2700156,7.0,8
京成本線,大佐倉,日本橋,4,574,35.7301384,140.251069,7.1,8
京成本線,京成佐倉,日本橋,4,571,35.725188,140.22972,6.6,8
京成本線,京成臼井,日本橋,4,566,35.7299197,140.1807494,6.1,8
京成本線,ユーカリが丘,日本橋,4,563,35.7217699,140.1563228,5.8,8
京成本線,志津,日本橋,4,562,35.7174685,140.1450103,6.3,8
京成本線,勝田台,日本橋,4,552,35.7155055,140.1259513,6.9,8
京成本線,京成大和田,日本橋,4,558,35.7122694,140.1086088,5.4,8
京成本線,八千代台,日本橋,4,555,35.701385,140.090766,5.4,8
京成本線,実籾,日本橋,4,552,35.686858,140.06824,5.1,8
京成本線,京成大久保,日本橋,4,550,35.6858988,140.0487691,7.5,8
京成本線,京成津田沼,日本橋,4,242,35.683195,140.0241953,8.3,8
京成本線,谷津,日本橋,4,245,35.68530880000001,140.0075816,9.1,8
京成本線,船橋競馬場,日本橋,4,243,35.6896128,139.9981661,9.2,8
京成本線,大神宮下,日本橋,4,242,35.69407,139.991392,9.0,8
京成本線,京成船橋,日本橋,3,224,35.7001512,139.9854356,9.5,8
京成本線,海神,日本橋,4,499,35.7058516,139.9720732,8.4,8
京成本線,京成西船,日本橋,3,248,35.7115501,139.9589401,9.9,8
京成本線,東中山,日本橋,4,502,35.71442589999999,139.9528869,9.2,8
京成本線,京成中山,日本橋,4,503,35.7167479,139.944867,8.4,8
京成本線,鬼越,日本橋,4,505,35.719712,139.938,8.4,8
京成本線,京成八幡,日本橋,4,231,35.723822,139.928167,10.0,8
京成本線,菅野,日本橋,4,508,35.7282163,139.9195717,8.9,8
京成本線,市川真間,日本橋,4,509,35.7314197,139.9115382,9.7,8
京成本線,国府台,日本橋,4,511,35.7364267,139.9027779,9.2,8
京成本線,江戸川,日本橋,4,512,35.7376627,139.8960845,8.5,8
京成本線,京成小岩,日本橋,4,521,35.7420784,139.8839119,8.5,8
京成本線,京成高砂,日本橋,3,228,35.7509628,139.8675536,8.2,8
京成本線,青砥,日本橋,3,226,35.7456437,139.8561328,8.8,8
京成本線,お花茶屋,日本橋,4,224,35.7475917,139.8401103,8.4,8
京成本線,堀切菖蒲園,日本橋,4,222,35.747622,139.827536,8.3,8
京成本線,京成関屋,日本橋,4,220,35.7439417,139.8118024,11.4,8
京成本線,千住大橋,日本橋,4,218,35.742372,139.797261,11.6,8
京成本線,町屋,日本橋,3,223,35.742397,139.780335,11.0,8
京成本線,新三河島,日本橋,4,214,35.7371879,139.7739183,11.3,8
京成本線,日暮里,日本橋,3,201,35.7281578,139.7706414,12.6,8
京成本線,京成上野,日本橋,3,209,35.7115602,139.7746488,16.0,8
京成金町線,京成高砂,日本橋,3,228,35.7509628,139.8675536,8.2,8
京成金町線,柴又,日本橋,4,514,35.75670780000001,139.875498,8.0,8
京成金町線,京成金町,日本橋,3,247,35.7685695,139.8704944,7.9,8
京王井の頭線,渋谷,日本橋,3,193,35.6580339,139.7016358,22.3,8
京王井の頭線,神泉,日本橋,4,208,35.6572704,139.6936227,19.5,8
京王井の頭線,駒場東大前,日本橋,4,209,35.6586634,139.6844907,17.5,8
京王井の頭線,池ノ上,日本橋,4,211,35.660462,139.6730494,16.9,8
京王井の頭線,下北沢,日本橋,4,213,35.6615848,139.6668918,15.1,8
京王井の頭線,新代田,日本橋,4,214,35.6625779,139.66052,14.4,8
京王井の頭線,東松原,日本橋,4,216,35.662658,139.6555128,13.3,8
京王井の頭線,明大前,日本橋,4,215,35.6684407,139.6504908,13.0,8
京王井の頭線,永福町,日本橋,4,219,35.676272,139.6426236,12.5,8
京王井の頭線,西永福,日本橋,4,221,35.6786872,139.6355635,12.7,8
京王井の頭線,浜田山,日本橋,4,223,35.681636,139.6275022,13.0,8
京王井の頭線,高井戸,日本橋,4,225,35.683263,139.615195,12.7,8
京王井の頭線,富士見ヶ丘,日本橋,4,226,35.6847865,139.6072018,11.5,8
京王井の頭線,久我山,日本橋,4,228,35.688151,139.599308,11.5,8
京王井の頭線,三鷹台,日本橋,4,230,35.692235,139.58892,11.9,8
京王井の頭線,井の頭公園,日本橋,4,232,35.6974902,139.5827401,12.5,8
京王井の頭線,吉祥寺,日本橋,3,223,35.7031125,139.5801608,12.0,8
京王動物園線,多摩動物公園,日本橋,4,545,35.6489944,139.4039394,6.0,8
京王相模原線,調布,日本橋,4,233,35.651788,139.5447823,9.1,8
京王相模原線,京王多摩川,日本橋,5,238,35.644376,139.536537,8.9,8
京王相模原線,京王稲田堤,日本橋,4,215,35.6337511,139.5312067,8.5,8
京王相模原線,京王よみうりランド,日本橋,5,219,35.633044,139.517761,8.5,8
京王相模原線,稲城,日本橋,5,221,35.6362285,139.5003665,8.1,8
京王相模原線,若葉台,日本橋,4,221,35.619238,139.472405,8.5,8
京王相模原線,京王永山,日本橋,4,219,35.6302365,139.4482672,7.6,8
京王相模原線,京王多摩センター,日本橋,4,216,35.6252662,139.4244263,7.1,8
京王相模原線,京王堀之内,日本橋,4,214,35.62443,139.400299,7.6,8
京王相模原線,南大沢,日本橋,4,212,35.6141774,139.3800458,7.8,8
京王相模原線,多摩境,日本橋,4,210,35.601904,139.367303,8.2,8
京王相模原線,橋本,日本橋,3,202,35.5948639,139.3449224,7.7,8
京王競馬場線,東府中,日本橋,4,246,35.6689181,139.4950907,9.0,8
京王競馬場線,府中競馬正門前,日本橋,5,634,35.6681728,139.4846773,10.4,8
京王線,初台,日本橋,4,226,35.6809863,139.6861815,15.5,8
京王線,幡ヶ谷,日本橋,4,228,35.6770576,139.6761859,14.4,8
京王線,新宿,日本橋,3,201,35.6896067,139.7005713,18.9,8
京王線,笹塚,日本橋,4,210,35.673654,139.667136,14.2,8
京王線,代田橋,日本橋,4,214,35.671071,139.659387,13.6,8
京王線,明大前,日本橋,4,215,35.6684407,139.6504908,13.0,8
京王線,下高井戸,日本橋,4,217,35.6661402,139.6414073,13.0,8
京王線,桜上水,日本橋,4,219,35.6675857,139.6319134,12.7,8
京王線,上北沢,日本橋,4,221,35.6688641,139.6233742,12.7,8
京王線,八幡山,日本橋,4,222,35.6698304,139.6161352,12.2,8
京王線,芦花公園,日本橋,4,224,35.6706012,139.6086903,12.0,8
京王線,千歳烏山,日本橋,4,226,35.6681814,139.6010149,11.6,8
京王線,仙川,日本橋,4,228,35.66230360000001,139.5849083,10.9,8
京王線,つつじヶ丘,日本橋,4,229,35.6581118,139.5753087,9.8,8
京王線,柴崎,日本橋,4,233,35.6541654,139.5667501,9.8,8
京王線,国領,日本橋,4,235,35.6502031,139.5584739,9.2,8
京王線,布田,日本橋,4,236,35.64984990000001,139.5518261,9.5,8
京王線,調布,日本橋,4,233,35.651788,139.5447823,9.1,8
京王線,西調布,日本橋,4,240,35.6570844,139.5300797,8.9,8
京王線,飛田給,日本橋,4,242,35.6600815,139.5235242,8.6,8
京王線,武蔵野台,日本橋,4,244,35.6641996,139.5110719,8.7,8
京王線,多磨霊園,日本橋,4,245,35.6660926,139.5030064,9.0,8
京王線,東府中,日本橋,4,246,35.6689181,139.4950907,9.0,8
京王線,府中,日本橋,4,239,35.6689181,139.4950907,9.0,8
京王線,分倍河原,日本橋,4,220,35.6685677,139.46874,8.9,8
京王線,中河原,日本橋,4,253,35.6596161,139.4578874,8.7,8
京王線,聖蹟桜ヶ丘,日本橋,4,244,35.65079,139.446933,8.0,8
京王線,百草園,日本橋,4,257,35.65751789999999,139.430835,8.0,8
京王線,高幡不動,日本橋,4,248,35.6621387,139.4132073,7.5,8
京王線,南平,日本橋,4,246,35.65462,139.391944,8.8,8
京王線,平山城址公園,日本橋,4,244,35.6473373,139.3799404,8.3,8
京王線,長沼,日本橋,4,242,35.6428043,139.3660475,6.5,8
京王線,北野,日本橋,4,240,35.6443991,139.3544968,7.2,8
京王線,京王八王子,日本橋,3,224,35.6579325,139.3430318,8.4,8
京王高尾線,北野,日本橋,4,240,35.6443991,139.3544968,7.2,8
京王高尾線,京王片倉,日本橋,3,227,35.6443985,139.3373021,9.1,8
京王高尾線,山田,日本橋,0,35,34.8044545,135.5156721,7.0,8
京王高尾線,めじろ台,日本橋,4,237,35.6434197,139.3077388,6.6,8
京王高尾線,狭間,日本橋,4,239,35.640565,139.293641,6.6,8
京王高尾線,高尾,日本橋,3,271,35.64222609999999,139.2818312,6.0,8
京王高尾線,高尾山口,日本橋,4,503,35.6324936,139.269922,6.8,8
北総鉄道北総線,京成高砂,日本橋,3,228,35.7509628,139.8675536,8.2,8
北総鉄道北総線,新柴又,日本橋,4,539,35.75114689999999,139.8794192,8.2,8
北総鉄道北総線,矢切,日本橋,4,541,35.75729,139.899752,7.1,8
北総鉄道北総線,北国分,日本橋,3,576,35.762929,139.913889,6.6,8
北総鉄道北総線,秋山,日本橋,3,578,35.765484,139.93111,6.6,8
北総鉄道北総線,東松戸,日本橋,3,582,35.769929,139.94297,8.5,8
北総鉄道北総線,松飛台,日本橋,4,552,35.775317,139.957607,6.7,8
北総鉄道北総線,大町,日本橋,5,927,34.461454,132.470836,5.8,8
北総鉄道北総線,西白井,日本橋,4,559,35.784402,140.031767,5.5,8
北総鉄道北総線,白井,日本橋,4,562,35.784402,140.031767,5.5,8
北総鉄道北総線,小室,日本橋,4,564,35.787014,140.076013,5.3,8
北総鉄道北総線,千葉ニュータウン中央,日本橋,4,558,35.8001328,140.1162738,5.8,8
北総鉄道北総線,印西牧の原,日本橋,4,571,35.8036433,140.1669324,5.8,8
北総鉄道北総線,印旛日本医大,日本橋,4,563,35.787711,140.203364,8.1,8
千葉モノレール1号線,千葉みなと,日本橋,3,244,35.606701,140.102768,9.2,8
千葉モノレール1号線,市役所前,日本橋,5,909,0.0,0.0,9.0,8
千葉モノレール1号線,栄町,日本橋,4,566,0.0,0.0,7.4,8
千葉モノレール1号線,葭川公園,日本橋,4,521,35.6088834,140.1201432,8.2,8
多摩モノレール,上北台,日本橋,4,563,35.7459673,139.4158115,5.9,8
多摩モノレール,桜街道,日本橋,4,561,35.738918,139.416682,6.2,8
多摩モノレール,玉川上水,日本橋,4,560,35.7318915,139.4183678,6.5,8
多摩モノレール,砂川七番,日本橋,4,558,35.723392,139.418127,8.0,8
多摩モノレール,泉体育館,日本橋,4,556,35.7188242,139.4195487,7.8,8
多摩モノレール,立飛,日本橋,4,554,35.7143864,139.4171489,8.7,8
多摩モノレール,高松,日本橋,4,553,34.3508968,134.0467094,9.2,8
