line,price,from,to,trans,min
JR湘南新宿ライン（宇都宮線・横須賀線）,16.8,大崎,日本橋,3,184
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,武蔵小杉,日本橋,3,177
JR湘南新宿ライン（宇都宮線・横須賀線）,10.0,新川崎,日本橋,3,198
JR湘南新宿ライン（宇都宮線・横須賀線）,12.2,横浜,日本橋,3,179
JR湘南新宿ライン（高崎線・東海道線）,10.3,浦和,日本橋,3,240
JR湘南新宿ライン（高崎線・東海道線）,12.0,赤羽,日本橋,3,215
JR湘南新宿ライン（高崎線・東海道線）,13.9,池袋,日本橋,3,210
JR湘南新宿ライン（高崎線・東海道線）,18.9,新宿,日本橋,3,201
JR湘南新宿ライン（高崎線・東海道線）,22.3,渋谷,日本橋,3,193
JR湘南新宿ライン（高崎線・東海道線）,21.6,恵比寿,日本橋,3,192
JR湘南新宿ライン（高崎線・東海道線）,16.8,大崎,日本橋,3,184
JR湘南新宿ライン（高崎線・東海道線）,12.0,武蔵小杉,日本橋,3,177
JR湘南新宿ライン（高崎線・東海道線）,12.2,横浜,日本橋,3,179
JR湘南新宿ライン（高崎線・東海道線）,8.3,戸塚,日本橋,3,207
JR湘南新宿ライン（高崎線・東海道線）,8.5,大船,日本橋,3,215
JR相模線,7.7,橋本,日本橋,3,202
JR相模線,7.0,南橋本,日本橋,4,209
JR相模線,5.8,上溝,日本橋,4,213
JR相模線,5.5,番田,日本橋,4,215
JR相模線,5.1,原当麻,日本橋,4,218
JR相模線,5.7,下溝,日本橋,4,221
JR相模線,6.3,相武台下,日本橋,4,224
JR相模線,5.2,入谷,日本橋,4,210
JR相模線,8.3,海老名,日本橋,3,202
JR相模線,8.0,厚木,日本橋,4,212
JR相模線,7.3,社家,日本橋,4,215
JR相模線,6.9,門沢橋,日本橋,4,218
JR相模線,6.9,倉見,日本橋,4,220
JR相模線,5.7,宮山,日本橋,4,223
JR相模線,7.1,寒川,日本橋,4,226
JR相模線,7.6,香川,日本橋,4,250
JR相模線,8.9,北茅ケ崎,日本橋,4,253
JR相模線,9.0,茅ケ崎,日本橋,3,203
JR総武本線,7.5,東千葉,日本橋,4,519
JR総武本線,6.2,都賀,日本橋,3,557
JR総武本線,5.8,四街道,日本橋,3,560
JR総武本線,6.5,物井,日本橋,4,518
JR総武本線,6.7,佐倉,日本橋,4,522
JR総武本線,6.1,南酒々井,日本橋,4,540
